game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_money_line_5Dimes,home_team_money_line_sportbet,away_team_money_line_5Dimes,away_team_money_line_sportbet,home_team_money_line_bet365,away_team_money_line_bet365,home_team_money_line_BETOnline,home_team_money_line_SPORTS BETTING,away_team_money_line_BETOnline,away_team_money_line_SPORTS BETTING,home_team_money_line_BOVADA,home_team_money_line_bodog,away_team_money_line_BOVADA,away_team_money_line_bodog,home_team_money_line_BOOKMAKER,home_team_money_line_BetCRIS,away_team_money_line_BOOKMAKER,away_team_money_line_BetCRIS,home_team_money_line_JAZZ,away_team_money_line_JAZZ,home_team_money_line_JUSTBET,away_team_money_line_JUSTBET,home_team_money_line_MATCHBOOK,away_team_money_line_MATCHBOOK,home_team_money_line_PINNACLE,away_team_money_line_PINNACLE,home_team_money_line_Sports Interaction,away_team_money_line_Sports Interaction,home_team_money_line_youwager.eu,away_team_money_line_youwager.eu,home_team_spread_5Dimes,home_team_spread_sportbet,away_team_spread_5Dimes,away_team_spread_sportbet,home_team_spread_bet365,away_team_spread_bet365,home_team_spread_BETOnline,home_team_spread_SPORTS BETTING,away_team_spread_BETOnline,away_team_spread_SPORTS BETTING,home_team_spread_BOVADA,home_team_spread_bodog,away_team_spread_BOVADA,away_team_spread_bodog,home_team_spread_BOOKMAKER,home_team_spread_BetCRIS,away_team_spread_BOOKMAKER,away_team_spread_BetCRIS,home_team_spread_JAZZ,away_team_spread_JAZZ,home_team_spread_JUSTBET,away_team_spread_JUSTBET,home_team_spread_MATCHBOOK,away_team_spread_MATCHBOOK,home_team_spread_PINNACLE,away_team_spread_PINNACLE,home_team_spread_Sports Interaction,away_team_spread_Sports Interaction,home_team_spread_youwager.eu,away_team_spread_youwager.eu,under_total_5Dimes,under_total_sportbet,over_total_5Dimes,over_total_sportbet,under_total_bet365,over_total_bet365,under_total_BETOnline,under_total_SPORTS BETTING,over_total_BETOnline,over_total_SPORTS BETTING,under_total_BOVADA,under_total_bodog,over_total_BOVADA,over_total_bodog,under_total_BOOKMAKER,under_total_BetCRIS,over_total_BOOKMAKER,over_total_BetCRIS,under_total_JAZZ,over_total_JAZZ,under_total_JUSTBET,over_total_JUSTBET,under_total_MATCHBOOK,over_total_MATCHBOOK,under_total_PINNACLE,over_total_PINNACLE,under_total_Sports Interaction,over_total_Sports Interaction,under_total_youwager.eu,over_total_youwager.eu,away_team_money_line_intertops,home_team_money_line_intertops,away_team_spread_intertops,home_team_spread_intertops,under_total_intertops,over_total_intertops,away_team_money_line_HERITAGE,home_team_money_line_HERITAGE,away_team_spread_HERITAGE,home_team_spread_HERITAGE,under_total_HERITAGE,over_total_HERITAGE,away_team_money_line_BetPHOENIX,home_team_money_line_BetPHOENIX,away_team_spread_BetPHOENIX,home_team_spread_BetPHOENIX,under_total_BetPHOENIX,over_total_BetPHOENIX,away_team_money_line_SBR,home_team_money_line_SBR,away_team_spread_SBR,home_team_spread_SBR,under_total_SBR,over_total_SBR
,,,,,,,,,,,,,,,,,,,-163.0,-163.0,153.0,153.0,-165.0,145.0,-165.0,-165.0,145.0,145.0,-165.0,-165.0,145.0,145.0,-170.0,-170.0,150.0,150.0,-170.0,150.0,-170.0,150.0,-159.0,157.0,-168.0,152.0,-165.0,140.0,-170.0,150.0,-115.0,-115.0,105.0,105.0,-120.0,-100.0,-120.0,-120.0,100.0,100.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-105.0,-115.0,-105.0,114.0,-115.0,110.0,-119.0,105.0,-125.0,-120.0,100.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-105.0,-101.0,-109.0,,,-110.0,-110.0,150.0,-170.0,100.0,-120.0,,,150.0,-170.0,100.0,-120.0,-110.0,-110.0,150.0,-170.0,100.0,-120.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,-128.0,-128.0,118.0,118.0,-125.0,105.0,-135.0,-135.0,115.0,115.0,,,,,-125.0,-125.0,105.0,105.0,-125.0,105.0,-125.0,105.0,-126.0,116.0,-130.0,118.0,-120.0,100.0,-125.0,105.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-123.0,114.0,-125.0,115.0,100.0,-120.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-101.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,100.0,-120.0,105.0,-125.0,-110.0,-110.0,105.0,-125.0,-105.0,-115.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-2050.0,-2050.0,1550.0,1550.0,-2800.0,1400.0,-2400.0,-2400.0,1500.0,1500.0,,,,,-2600.0,-2600.0,1550.0,1550.0,,,,,-2000.0,1700.0,-2400.0,1300.0,-3000.0,1550.0,-2600.0,1400.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-110.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-109.0,-115.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,1200.0,,-110.0,-110.0,-110.0,-110.0,1300.0,-2400.0,-115.0,-105.0,-110.0,-110.0,,,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-315.0,-315.0,285.0,285.0,-320.0,260.0,-315.0,-315.0,265.0,265.0,-320.0,-320.0,260.0,260.0,-300.0,-300.0,250.0,250.0,-320.0,260.0,-310.0,255.0,-315.0,284.0,-320.0,281.0,-355.0,275.0,-325.0,265.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-103.0,-101.0,-107.0,-115.0,-105.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-106.0,-102.0,-107.0,-103.0,-120.0,100.0,-110.0,-110.0,275.0,-340.0,-110.0,-110.0,-110.0,-110.0,260.0,-320.0,-110.0,-110.0,-110.0,-110.0,255.0,-315.0,-115.0,-105.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,123.0,123.0,-133.0,-133.0,125.0,-145.0,120.0,120.0,-140.0,-140.0,,,,,120.0,120.0,-140.0,-140.0,120.0,-140.0,120.0,-140.0,121.0,-128.0,122.0,-135.0,120.0,-140.0,125.0,-145.0,100.0,100.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-115.0,-115.0,-105.0,-105.0,-135.0,-135.0,115.0,115.0,-110.0,-110.0,-110.0,-110.0,117.0,-118.0,115.0,-125.0,-135.0,115.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,103.0,-112.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-140.0,120.0,-115.0,-105.0,-110.0,-110.0,-140.0,120.0,-110.0,-110.0,-110.0,-110.0,-145.0,125.0,-115.0,-105.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,157.0,157.0,-167.0,-167.0,155.0,-175.0,150.0,150.0,-170.0,-170.0,160.0,160.0,-180.0,-180.0,155.0,155.0,-175.0,-175.0,155.0,-175.0,155.0,-175.0,160.0,-176.0,152.0,-168.0,160.0,-190.0,155.0,-175.0,105.0,105.0,-115.0,-115.0,-100.0,-120.0,100.0,100.0,-120.0,-120.0,100.0,100.0,-120.0,-120.0,100.0,100.0,-120.0,-120.0,100.0,-120.0,-105.0,-115.0,107.0,-120.0,102.0,-110.0,-115.0,-105.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-112.0,-105.0,-113.0,102.0,-110.0,-110.0,-110.0,-110.0,-175.0,155.0,-115.0,-105.0,-110.0,-110.0,-175.0,155.0,-115.0,-105.0,-110.0,-110.0,-175.0,155.0,-120.0,100.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,260.0,260.0,-290.0,-290.0,260.0,-320.0,260.0,260.0,-310.0,-310.0,265.0,265.0,-330.0,-330.0,265.0,265.0,-315.0,-315.0,260.0,-320.0,255.0,-310.0,260.0,-264.0,257.0,-291.0,295.0,-375.0,265.0,-325.0,-109.0,-109.0,-101.0,-101.0,-115.0,-105.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-113.0,106.0,-115.0,106.0,-105.0,-115.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,-103.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-310.0,255.0,-105.0,-115.0,-110.0,-110.0,-325.0,255.0,-110.0,-110.0,-110.0,-110.0,-325.0,265.0,-105.0,-115.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,175.0,175.0,-190.0,-190.0,170.0,-200.0,175.0,175.0,-205.0,-205.0,175.0,175.0,-210.0,-210.0,170.0,170.0,-200.0,-200.0,180.0,-220.0,170.0,-200.0,185.0,-192.0,180.0,-200.0,195.0,-245.0,180.0,-205.0,-105.0,-105.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-103.0,-103.0,-105.0,-110.0,-110.0,-110.0,-110.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-109.0,101.0,-110.0,100.0,-110.0,-110.0,-110.0,-110.0,-200.0,170.0,-110.0,-110.0,-110.0,-110.0,-210.0,170.0,-110.0,-110.0,-110.0,-110.0,-210.0,175.0,-115.0,-105.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,265.0,265.0,-295.0,-295.0,260.0,-320.0,260.0,260.0,-310.0,-310.0,260.0,260.0,-320.0,-320.0,275.0,275.0,-325.0,-325.0,260.0,-320.0,250.0,-300.0,240.0,-276.0,260.0,-295.0,280.0,-360.0,245.0,-305.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,108.0,-108.0,100.0,105.0,-125.0,-110.0,-110.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,103.0,-106.0,-104.0,-110.0,-110.0,-110.0,-110.0,-300.0,250.0,-105.0,-115.0,-110.0,-110.0,-310.0,250.0,-110.0,-110.0,-110.0,-110.0,-320.0,260.0,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-840.0,-840.0,660.0,660.0,-1000.0,650.0,-810.0,-810.0,630.0,630.0,,,,,-900.0,-900.0,650.0,650.0,,,-900.0,600.0,-700.0,660.0,-800.0,638.0,-1075.0,725.0,-900.0,620.0,-102.0,-102.0,-108.0,-108.0,-115.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-104.0,-111.0,103.0,-115.0,-105.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,103.0,-104.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,575.0,-850.0,-105.0,-115.0,-110.0,-110.0,550.0,-850.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-355.0,-355.0,320.0,320.0,-380.0,300.0,-365.0,-365.0,305.0,305.0,-440.0,-440.0,320.0,320.0,-345.0,-345.0,285.0,285.0,-375.0,315.0,-360.0,300.0,-370.0,230.0,-345.0,301.0,-420.0,320.0,-370.0,310.0,-105.0,-105.0,-105.0,-105.0,-100.0,-120.0,-105.0,-105.0,-115.0,-115.0,-125.0,-125.0,105.0,105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,105.0,-106.0,-104.0,-104.0,-115.0,-105.0,-110.0,-110.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,100.0,-109.0,-101.0,-115.0,-105.0,-110.0,-110.0,290.0,-360.0,-120.0,100.0,-110.0,-110.0,300.0,-370.0,-120.0,100.0,-110.0,-110.0,320.0,-380.0,-120.0,100.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,150.0,150.0,-160.0,-160.0,150.0,-170.0,140.0,140.0,-160.0,-160.0,155.0,155.0,-175.0,-175.0,140.0,140.0,-160.0,-160.0,140.0,-160.0,145.0,-165.0,154.0,-156.0,146.0,-162.0,165.0,-195.0,145.0,-165.0,-102.0,-102.0,-108.0,-108.0,-100.0,-120.0,-105.0,-105.0,-115.0,-115.0,110.0,110.0,-130.0,-130.0,-115.0,-115.0,-105.0,-105.0,-105.0,-115.0,100.0,-120.0,-118.0,117.0,100.0,-108.0,-110.0,-110.0,100.0,-120.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,102.0,-107.0,-103.0,-115.0,-105.0,-110.0,-110.0,-165.0,145.0,-115.0,-105.0,-110.0,-110.0,-165.0,145.0,-120.0,100.0,-110.0,-110.0,-165.0,145.0,-120.0,100.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-1100.0,-1100.0,900.0,900.0,-1300.0,800.0,-1000.0,-1000.0,760.0,760.0,,,,,-1200.0,-1200.0,800.0,800.0,,,-1200.0,800.0,-920.0,900.0,-1100.0,816.0,-1425.0,825.0,,,-109.0,-109.0,-101.0,-101.0,-105.0,-115.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-102.0,101.0,-103.0,-105.0,-110.0,-110.0,-110.0,-110.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,103.0,-113.0,102.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-115.0,-105.0,700.0,-1100.0,-110.0,-110.0,-110.0,-110.0,,,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-1250.0,-1250.0,1025.0,1025.0,-1500.0,900.0,-1300.0,-1300.0,920.0,920.0,,,,,-1200.0,-1200.0,800.0,800.0,,,-1400.0,900.0,-1150.0,1050.0,-1350.0,925.0,-1525.0,925.0,-1300.0,850.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,105.0,-125.0,-125.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-101.0,-103.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-101.0,-102.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,800.0,-1499.0,-110.0,-110.0,-110.0,-110.0,900.0,-1400.0,-110.0,-110.0,-110.0,-110.0,,,-115.0,-105.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,135.0,135.0,-145.0,-145.0,125.0,-145.0,130.0,130.0,-150.0,-150.0,,,,,130.0,130.0,-150.0,-150.0,125.0,-145.0,130.0,-150.0,131.0,-138.0,131.0,-145.0,130.0,-150.0,120.0,-140.0,-115.0,-115.0,105.0,105.0,-125.0,105.0,110.0,110.0,-130.0,-130.0,-115.0,-115.0,-105.0,-105.0,-120.0,-120.0,100.0,100.0,-120.0,100.0,-120.0,100.0,-116.0,115.0,-119.0,110.0,-110.0,-110.0,-125.0,105.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-101.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,-150.0,130.0,105.0,-125.0,-110.0,-110.0,-150.0,130.0,105.0,-125.0,-110.0,-110.0,-150.0,130.0,100.0,-120.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-138.0,-138.0,128.0,128.0,-140.0,120.0,-140.0,-140.0,120.0,120.0,,,,,-140.0,-140.0,120.0,120.0,-130.0,110.0,-140.0,120.0,-127.0,126.0,-139.0,126.0,-140.0,120.0,-135.0,115.0,-115.0,-115.0,105.0,105.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,105.0,105.0,-125.0,-125.0,105.0,105.0,-125.0,-125.0,-115.0,-105.0,-115.0,-105.0,-109.0,107.0,-114.0,105.0,105.0,-125.0,105.0,-125.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-104.0,-104.0,-106.0,-104.0,-110.0,-110.0,-110.0,-110.0,125.0,-145.0,100.0,-120.0,-110.0,-110.0,120.0,-140.0,-125.0,105.0,-110.0,-110.0,115.0,-135.0,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-525.0,-525.0,450.0,450.0,-550.0,425.0,-500.0,-500.0,405.0,405.0,,,,,-500.0,-500.0,400.0,400.0,-500.0,400.0,-500.0,400.0,-450.0,430.0,-500.0,423.0,-525.0,400.0,-550.0,445.0,-102.0,-102.0,-108.0,-108.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-104.0,-105.0,-103.0,-110.0,-110.0,-110.0,-110.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-120.0,111.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,390.0,-520.0,-110.0,-110.0,-110.0,-110.0,415.0,-525.0,-110.0,-110.0,-110.0,-110.0,,,-105.0,-115.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,133.0,133.0,-143.0,-143.0,135.0,-155.0,125.0,125.0,-145.0,-145.0,135.0,135.0,-155.0,-155.0,130.0,130.0,-150.0,-150.0,120.0,-140.0,130.0,-150.0,133.0,-140.0,132.0,-146.0,130.0,-150.0,125.0,-145.0,110.0,110.0,-120.0,-120.0,-120.0,-100.0,100.0,100.0,-120.0,-120.0,-115.0,-115.0,-105.0,-105.0,-120.0,-120.0,100.0,100.0,-130.0,110.0,-120.0,100.0,-118.0,115.0,-119.0,110.0,-120.0,100.0,-125.0,105.0,-107.0,-107.0,-103.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-121.0,-101.0,-109.0,-110.0,-110.0,-110.0,-110.0,-150.0,130.0,105.0,-125.0,-110.0,-110.0,-145.0,125.0,100.0,-120.0,-110.0,-110.0,-155.0,135.0,100.0,-120.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-132.0,-132.0,122.0,122.0,-135.0,115.0,-135.0,-135.0,115.0,115.0,-155.0,-155.0,135.0,135.0,-140.0,-140.0,120.0,120.0,-140.0,120.0,-140.0,120.0,-129.0,125.0,-130.0,118.0,-135.0,115.0,-150.0,130.0,-110.0,-110.0,100.0,100.0,110.0,-130.0,-130.0,-130.0,110.0,110.0,-110.0,-110.0,-110.0,-110.0,105.0,105.0,-125.0,-125.0,100.0,-120.0,105.0,-125.0,118.0,-120.0,115.0,-125.0,-110.0,-110.0,100.0,-120.0,-103.0,-103.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-113.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,115.0,-135.0,-125.0,105.0,-110.0,-110.0,120.0,-140.0,-130.0,110.0,-110.0,-110.0,120.0,-140.0,-130.0,110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-555.0,-555.0,470.0,470.0,-600.0,450.0,-550.0,-550.0,445.0,445.0,,,,,-550.0,-550.0,450.0,450.0,-600.0,480.0,-550.0,425.0,-530.0,490.0,-550.0,461.0,-730.0,530.0,-600.0,475.0,-103.0,-103.0,-107.0,-107.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-103.0,-102.0,-106.0,-110.0,-110.0,-110.0,-110.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-101.0,-102.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,440.0,-600.0,-110.0,-110.0,-110.0,-110.0,435.0,-660.0,-110.0,-110.0,-110.0,-110.0,,,-115.0,-105.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,165.0,165.0,-175.0,-175.0,165.0,-185.0,160.0,160.0,-180.0,-180.0,170.0,170.0,-200.0,-200.0,160.0,160.0,-190.0,-190.0,165.0,-185.0,162.0,-182.0,157.0,-166.0,158.0,-175.0,170.0,-200.0,160.0,-190.0,-112.0,-112.0,102.0,102.0,105.0,-125.0,105.0,105.0,-125.0,-125.0,-110.0,-110.0,-110.0,-110.0,105.0,105.0,-125.0,-125.0,-110.0,-110.0,-115.0,-105.0,-113.0,111.0,-119.0,110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-101.0,-103.0,-106.0,-104.0,-110.0,-110.0,-110.0,-110.0,-180.0,160.0,-105.0,-115.0,-110.0,-110.0,-180.0,160.0,105.0,-125.0,-110.0,-110.0,-185.0,165.0,100.0,-120.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,285.0,285.0,-315.0,-315.0,300.0,-380.0,280.0,280.0,-335.0,-335.0,315.0,315.0,-430.0,-430.0,290.0,290.0,-350.0,-350.0,290.0,-350.0,280.0,-340.0,300.0,-320.0,282.0,-321.0,325.0,-425.0,315.0,-375.0,-104.0,-104.0,-106.0,-106.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-105.0,-115.0,-115.0,108.0,-115.0,106.0,-110.0,-110.0,-110.0,-110.0,-108.0,-108.0,-102.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-109.0,101.0,-108.0,-102.0,-110.0,-110.0,-110.0,-110.0,-340.0,275.0,-110.0,-110.0,-110.0,-110.0,-350.0,280.0,-105.0,-115.0,-110.0,-110.0,-360.0,300.0,-105.0,-115.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,153.0,153.0,-163.0,-163.0,150.0,-170.0,150.0,150.0,-170.0,-170.0,160.0,160.0,-180.0,-180.0,155.0,155.0,-175.0,-175.0,165.0,-185.0,150.0,-170.0,163.0,-166.0,149.0,-165.0,165.0,-195.0,160.0,-180.0,-115.0,-115.0,105.0,105.0,-125.0,105.0,-120.0,-120.0,100.0,100.0,-115.0,-115.0,-105.0,-105.0,105.0,105.0,-125.0,-125.0,-110.0,-110.0,-110.0,-110.0,-112.0,110.0,-121.0,112.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-101.0,100.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-175.0,155.0,105.0,-125.0,-110.0,-110.0,-175.0,155.0,-105.0,-115.0,-110.0,-110.0,-175.0,155.0,100.0,-120.0,-110.0,-110.0,,,,,,
